"length_url","length_hostname","ip","nb_dots","nb_qm","nb_eq","nb_slash","nb_www","ratio_digits_url","ratio_digits_host","tld_in_subdomain","prefix_suffix","shortest_word_host","longest_words_raw","longest_word_path","phish_hints","nb_hyperlinks","ratio_intHyperlinks","empty_title","domain_in_title","domain_age","google_index","page_rank"
33,24,0,2,0,0,3,1,0,0,0,0,3,16,0,0,27,0.851851852,0,1,6022,0,2
32,23,0,1,0,0,3,0,0,0,0,1,6,11,0,0,0,0,1,1,1,1,0
66,30,0,3,1,0,5,1,0.03030303,0,0,1,3,22,9,0,17,0.705882353,0,1,3346,0,1
85,14,0,2,0,0,7,1,0.094117647,0,0,0,3,9,9,1,35,0.514285714,0,0,5409,0,6
52,20,0,2,0,0,4,0,0,0,0,0,6,10,10,0,898,0.867483296,0,0,7129,0,7
109,19,0,3,0,0,4,1,0.055045872,0,0,0,3,11,10,0,30,0.466666667,0,1,4300,0,5
84,20,0,1,0,0,4,0,0,0,0,0,16,16,13,0,120,0.25,0,1,2785,0,4
110,16,0,2,1,1,5,0,0.127272727,0,0,0,5,30,30,2,1,0,0,0,8346,0,10
171,25,1,2,1,3,7,0,0.304093567,0,0,1,21,32,32,3,13,0.769230769,0,1,1095,1,0
17,9,0,1,0,0,3,0,0,0,0,0,6,6,0,0,10,0.9,0,0,-1,0,3
19,12,0,1,0,0,2,0,0,0,0,0,9,9,0,0,40,1,0,0,7557,0,2
98,14,1,4,0,0,10,0,0.285714286,0.785714286,1,0,2,25,25,1,1,1,1,1,-1,1,0
32,24,0,2,0,0,3,0,0,0,0,0,9,10,0,0,13,0.461538462,0,1,2581,1,4
28,20,0,3,0,0,2,1,0,0,0,0,3,9,0,0,131,0.86259542,0,0,-1,0,4
64,31,0,3,1,1,5,0,0.03125,0.064516129,0,0,11,15,8,0,1,0,1,1,7083,1,3
40,16,0,2,0,0,4,0,0,0,0,0,2,10,10,0,589,0.915110357,0,0,7133,0,7
132,32,0,2,0,0,7,0,0.113636364,0.1875,0,1,2,46,46,0,26,0.115384615,0,1,8019,1,4
124,24,0,2,1,1,7,0,0.048387097,0,0,1,2,27,27,0,7,0,0,1,8019,1,4
51,18,0,2,0,0,6,0,0,0,0,0,14,14,5,1,22,0.954545455,0,1,3747,1,2
141,48,1,2,0,1,5,0,0.290780142,0.395833333,1,0,12,75,75,1,50,0.54,0,1,-1,1,0
126,50,1,4,1,3,4,0,0.126984127,0,1,1,3,17,17,0,51,1,0,1,3993,1,0
21,14,0,2,0,0,2,0,0,0,0,0,7,7,0,0,14,0.5,0,1,4924,0,1
53,14,0,2,0,0,6,1,0.037735849,0,0,0,3,13,13,0,5,1,0,1,11205,1,5
27,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,90,0.755555556,0,0,-1,0,3
76,14,1,2,0,0,6,0,0.276315789,0,0,0,11,32,32,0,51,0.980392157,0,1,1379,1,0
79,32,0,2,0,0,4,1,0,0,0,0,3,24,10,0,58,0.75862069,0,1,4133,1,4
77,23,1,1,0,0,5,0,0.207792208,0,0,0,19,32,32,0,30,0.966666667,0,1,5767,1,2
35,18,0,2,0,0,5,1,0,0,0,0,3,10,4,0,129,0.96124031,0,0,7169,0,2
56,21,0,3,0,0,3,1,0,0,0,0,3,13,10,0,192,0.994791667,0,0,6842,0,5
49,22,0,3,0,0,5,1,0.081632653,0,0,0,3,14,7,0,0,0,1,1,7705,1,5
41,20,0,2,0,0,4,1,0,0,0,0,3,12,7,0,241,0.838174274,0,0,6769,0,5
84,20,1,2,0,0,5,0,0.273809524,0,0,0,13,32,32,0,30,0.9,0,1,-1,1,0
29,20,0,2,0,0,3,1,0,0,0,0,3,12,0,0,29,0.620689655,0,1,8309,0,5
21,12,0,2,0,0,3,1,0,0,0,0,3,5,0,0,264,0.96969697,0,0,-1,0,3
35,13,0,3,0,0,3,1,0,0,0,0,3,5,5,0,31,1,0,1,5572,0,5
28,19,0,2,0,0,3,1,0,0,0,0,3,4,0,0,18,0.777777778,0,0,-1,0,3
97,25,0,5,1,1,7,1,0,0,0,0,3,14,8,0,58,1,0,1,-1,0,3
36,14,0,1,0,0,4,0,0,0,0,0,10,13,13,0,0,0,1,1,2744,0,0
63,19,0,3,0,0,4,1,0,0,0,1,3,11,9,0,104,0.836538462,0,1,8176,1,4
24,17,0,2,0,0,2,0,0,0,0,0,11,11,0,0,68,0.779411765,0,1,3086,0,2
40,33,0,2,0,0,2,0,0.025,0.03030303,0,0,8,20,0,0,14,0.071428571,0,1,7295,1,5
85,17,0,2,0,0,10,0,0,0,0,1,12,12,8,5,58,1,0,1,4505,1,0
56,39,0,5,0,0,3,0,0.107142857,0.153846154,0,0,1,7,4,0,83,0.469879518,0,1,5627,1,5
49,11,0,2,0,0,6,0,0,0,0,0,6,8,8,1,7,0.142857143,1,1,393,1,0
23,10,0,1,0,0,3,0,0,0,0,0,7,7,4,0,13,1,0,1,-2,1,0
64,16,0,2,0,0,7,0,0,0,0,1,12,12,7,3,22,0.590909091,0,1,2232,1,0
46,20,0,3,0,0,6,0,0.043478261,0,0,1,4,11,6,0,36,0.388888889,0,1,205,1,0
36,9,0,2,0,0,5,0,0,0,0,0,6,6,5,0,9,1,0,1,1880,1,0
29,22,0,2,0,0,2,0,0.068965517,0.090909091,0,0,6,11,0,0,37,0.918918919,0,1,5904,0,4
55,28,0,2,0,0,4,1,0.054545455,0.035714286,0,1,4,18,18,0,103,0.932038835,0,1,6831,1,0
45,25,0,2,0,0,3,1,0,0,0,0,3,17,12,0,288,0.902777778,0,1,6260,0,6
33,25,0,2,0,0,3,1,0,0,0,0,3,17,0,0,129,0.80620155,0,1,-1,0,4
231,23,1,3,1,3,6,0,0.398268398,0,0,1,16,64,64,5,15,0.933333333,0,1,-1,1,0
30,17,0,2,0,0,3,1,0,0,0,0,3,10,4,0,4,1,0,1,-1,1,0
31,23,0,2,0,0,3,1,0,0,0,0,3,15,0,0,72,0.861111111,0,1,6749,0,4
27,18,0,2,0,0,3,1,0,0,0,1,3,5,0,0,7,0.571428571,0,1,-1,0,3
81,27,1,2,0,0,5,1,0.259259259,0,0,0,3,32,32,0,30,0.966666667,0,1,5767,1,2
58,16,1,2,0,0,3,1,0.120689655,0,0,0,3,8,8,0,101,0.861386139,0,1,7913,0,6
28,19,0,2,0,0,3,0,0,0,0,0,6,8,0,0,81,0.444444444,0,1,7296,0,5
25,16,0,2,0,0,3,1,0,0,0,0,3,8,0,0,316,0.946202532,0,0,2568,0,5
87,13,0,5,0,0,7,0,0.022988506,0,0,0,9,10,10,0,107,0.757009346,0,1,1302,1,0
28,19,0,2,0,0,3,0,0,0,0,0,6,8,0,0,47,0.978723404,0,1,5230,1,7
133,13,0,2,0,0,8,0,0.060150376,0,0,0,4,13,13,0,3,1,0,0,5956,1,6
26,17,0,3,0,0,3,1,0,0,0,0,3,6,0,0,64,0.796875,0,0,-1,0,4
36,15,0,1,0,0,6,0,0,0,0,0,12,12,5,0,89,0.842696629,0,1,6478,1,1
29,15,0,1,0,0,3,0,0,0,0,0,11,11,5,1,12,0.833333333,0,0,990,0,1
37,28,0,2,0,0,3,0,0,0,0,1,7,8,0,0,14,0.071428571,0,1,7295,1,5
33,24,0,2,0,0,3,1,0,0,0,0,3,16,0,0,138,0.971014493,0,0,4893,0,4
47,15,0,2,0,0,3,1,0,0,0,0,3,8,8,0,271,0.933579336,0,0,5886,0,6
26,17,0,2,0,0,3,1,0.115384615,0.176470588,0,0,3,9,0,0,36,0.861111111,0,0,7753,0,5
93,22,0,5,1,1,6,0,0.021505376,0,0,1,5,8,8,0,9,1,0,1,4250,1,1
44,27,0,4,0,0,4,0,0,0,0,0,3,8,8,0,99,1,0,1,12706,0,6
34,26,0,2,0,0,3,0,0,0,0,0,8,13,0,0,4,1,0,1,7308,1,0
63,22,0,2,0,0,4,1,0,0,0,0,3,14,7,0,78,0.384615385,0,1,2190,0,4
56,36,0,5,0,0,3,0,0.160714286,0.166666667,0,0,1,7,6,0,19,0.631578947,0,1,5613,1,5
28,20,0,2,0,0,2,0,0.107142857,0.15,0,0,7,8,0,0,0,0,1,1,5614,1,5
51,21,0,3,0,0,3,1,0,0,0,0,2,6,6,0,16,0.25,0,1,4478,0,5
50,16,0,3,0,0,4,0,0.06,0,0,0,12,12,9,0,185,0.881081081,0,1,3141,1,3
70,17,0,3,0,0,6,1,0.085714286,0,0,1,3,11,11,0,3,0.666666667,0,0,7696,0,5
41,12,0,2,1,1,4,1,0.048780488,0,0,0,3,9,9,0,21,0.19047619,0,1,-1,0,4
74,17,1,2,0,0,4,1,0.094594595,0,0,0,3,14,14,0,101,0.722772277,0,1,5615,0,5
26,17,0,2,0,0,3,1,0,0,0,0,3,9,0,0,152,0.960526316,0,1,8018,0,3
114,19,0,3,0,0,5,1,0.052631579,0,0,0,3,11,10,0,159,0.855345912,0,1,4093,0,4
49,26,0,1,0,0,4,0,0,0,0,1,23,23,8,3,85,1,0,1,-1,1,2
26,17,0,2,0,0,3,1,0,0,0,0,3,10,0,0,21,0.19047619,0,0,-1,0,2
42,14,0,2,0,0,5,1,0,0,0,1,3,7,7,0,61,0.590163934,0,1,9897,0,8
28,19,0,1,0,0,3,0,0,0,0,0,16,16,0,0,107,0.747663551,0,0,1352,0,2
29,20,0,2,0,0,3,1,0,0,0,0,3,12,0,0,1,0,0,0,-1,0,5
32,15,0,2,0,0,4,1,0,0,0,0,3,8,8,0,92,0.217391304,0,1,-1,1,3
34,25,0,2,0,0,3,0,0.029411765,0.04,0,1,6,8,0,0,84,0.952380952,0,1,2706,1,4
51,27,0,2,1,1,4,1,0,0,0,1,2,16,5,0,0,0,0,1,3934,1,0
78,17,0,2,0,0,4,1,0,0,0,0,3,11,11,1,142,0.690140845,0,0,7596,0,6
43,29,0,4,0,0,3,0,0,0,1,0,3,8,6,0,86,0.755813953,0,1,3429,1,0
154,28,0,2,1,2,7,0,0.090909091,0,0,1,2,46,46,0,7,0,0,1,8018,1,4
35,26,0,3,0,0,3,1,0,0,0,0,3,16,0,0,277,0.306859206,0,1,3345,0,3
54,22,0,3,0,0,3,1,0,0,0,0,3,14,11,0,31,0.903225806,0,1,-1,0,2
35,27,0,2,0,0,3,1,0,0,0,0,3,19,0,0,46,0.217391304,0,0,3047,0,0
25,16,0,1,0,0,3,0,0,0,0,0,7,7,0,0,0,0,1,1,1549,0,3
27,19,0,2,0,0,3,1,0,0,0,0,3,11,0,0,64,0.640625,0,1,1626,0,0
61,12,1,4,1,1,5,0,0.147540984,0.75,1,0,2,16,16,1,25,0.16,0,1,-1,1,0
41,30,0,2,0,0,3,1,0,0,0,0,3,22,3,0,17,0.529411765,0,1,4748,1,4
47,13,0,2,0,0,6,0,0,0,0,0,9,9,6,0,6,0.5,0,1,-1,1,0
19,11,0,2,0,0,3,1,0,0,0,0,3,4,0,0,25,1,0,0,-1,0,0
38,18,0,2,0,0,3,1,0,0,0,0,3,10,7,0,1,1,1,1,5098,0,5
64,19,0,3,0,0,5,1,0.09375,0,0,1,3,12,12,0,173,0.421965318,0,1,3167,0,2
271,20,1,5,1,3,10,1,0.3099631,0,0,0,3,64,64,3,216,0.305555556,0,1,4096,1,3
50,10,0,1,0,0,7,0,0,0,0,0,7,13,13,2,12,0.333333333,0,0,118,1,0
80,23,1,3,0,0,5,0,0.0875,0,0,0,6,12,7,0,226,0.96460177,0,1,7785,0,4
67,28,0,2,0,0,6,0,0,0,0,0,24,24,8,0,10,1,0,1,219,1,0
282,30,1,3,1,4,7,0,0.209219858,0,0,1,2,43,43,0,11,0.272727273,0,1,8018,1,4
144,37,0,2,1,1,7,0,0.041666667,0,1,1,2,34,34,0,7,0,0,1,8018,1,4
52,20,0,1,0,0,5,0,0.076923077,0,0,1,16,16,8,0,18,0.833333333,0,1,1244,1,0
28,19,0,2,0,0,3,1,0,0,0,0,3,11,0,0,152,0.953947368,0,0,7555,0,5
50,20,0,3,0,0,5,1,0,0,0,0,3,12,8,0,62,0.870967742,0,1,8045,0,6
60,19,0,3,1,2,5,0,0.216666667,0,0,1,2,8,7,0,1,1,1,1,1408,1,0
87,18,0,2,0,0,4,1,0.022988506,0,0,0,3,14,14,0,193,0.70984456,0,1,5222,0,8
35,18,0,3,0,0,3,2,0.114285714,0.222222222,0,0,3,10,5,0,151,0.993377483,0,1,155,1,0
102,15,1,4,1,1,7,1,0.245098039,0,0,0,3,38,38,1,0,0,1,1,4701,1,0
63,23,0,2,1,1,3,1,0.142857143,0,0,0,3,26,26,0,57,0.578947368,0,1,7534,0,4
36,27,0,2,0,0,3,0,0,0,0,1,5,11,0,0,0,0,0,1,2837,1,2
21,12,0,2,0,0,3,1,0,0,0,0,3,4,0,0,70,0.928571429,0,0,7714,0,4
238,17,1,3,1,4,3,0,0.31512605,0,0,0,4,16,16,1,0,0,0,1,9338,0,5
36,13,1,4,0,0,3,0,0.277777778,0.769230769,1,0,2,11,11,0,79,0.949367089,0,1,-1,0,0
38,29,0,2,0,0,3,1,0,0,0,0,3,21,0,0,50,0.9,0,1,6636,0,3
88,14,1,5,0,1,7,1,0.170454545,0.785714286,1,0,2,21,21,0,36,0.972222222,0,1,-1,1,0
29,21,0,2,0,0,3,0,0,0,0,0,4,12,0,0,103,0.932038835,0,1,7062,1,1
27,17,0,2,0,0,3,1,0,0,0,0,3,10,2,0,0,0,1,1,-1,1,0
101,15,0,2,0,0,7,0,0.108910891,0,0,1,4,34,34,0,25,0.44,0,1,8346,1,10
18,11,0,2,0,0,2,0,0,0,0,0,4,4,0,0,206,0.878640777,0,1,-1,0,2
27,15,0,2,0,0,4,1,0,0,0,0,3,7,3,0,8,1,0,1,7006,0,1
28,15,0,2,0,0,3,0,0.035714286,0,0,0,4,6,4,0,1,0,0,0,8349,1,10
36,14,0,1,0,0,4,0,0.027777778,0,0,1,10,10,7,2,34,1,0,1,2357,0,2
53,14,0,2,0,0,4,1,0,0,0,0,3,16,16,0,80,0.9,0,1,7371,0,5
66,13,1,3,0,0,7,1,0.151515152,0,0,1,3,8,8,1,178,0.994382022,0,0,5589,1,3
35,26,0,2,0,0,3,0,0,0,0,0,8,13,0,0,14,0.071428571,0,1,7295,1,5
27,13,0,1,0,0,3,0,0.037037037,0,0,0,9,9,5,0,10,0.1,0,1,968,1,6
21,13,1,3,0,0,3,0,0.476190476,0.769230769,1,0,2,3,3,0,76,0.934210526,0,1,-1,0,0
123,19,0,2,0,0,4,1,0.056910569,0,0,0,3,11,10,0,139,0.690647482,0,0,7380,0,6
47,18,0,4,0,0,4,1,0,0,0,0,3,10,10,0,25,1,0,1,6723,1,5
59,15,0,3,0,0,4,1,0.033898305,0,0,1,3,8,8,0,99,0.919191919,0,1,5280,0,4
15,4,0,1,0,0,3,0,0.066666667,0.25,0,0,1,3,3,0,56,0,0,1,-1,1,4
26,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,71,0.830985915,0,1,8704,0,3
82,36,0,5,1,2,4,0,0.109756098,0.166666667,0,0,1,8,8,0,18,0.944444444,0,1,5612,1,5
77,16,0,2,0,0,6,0,0,0,0,0,2,10,10,0,101,0.861386139,0,0,6216,0,5
38,13,0,3,0,0,5,1,0.078947368,0.153846154,0,0,3,6,5,1,265,0.841509434,0,0,6672,1,3
39,32,0,2,0,0,2,0,0,0,0,0,8,19,0,0,14,0.071428571,0,1,7295,1,5
42,15,0,2,0,0,4,1,0,0,0,0,3,11,11,0,377,0.968169761,0,0,7266,1,7
33,19,0,2,0,0,4,1,0,0,0,0,3,11,4,0,97,0.773195876,0,0,4805,0,3
53,36,0,2,1,0,3,0,0,0,0,0,3,8,8,0,11,0,0,1,7296,1,5
44,16,0,3,0,0,4,1,0.045454545,0.125,0,0,3,7,7,0,24,0.958333333,0,1,3081,0,2
23,15,0,2,0,0,3,1,0,0,0,0,3,8,0,0,48,0.375,0,0,2101,0,3
17,10,0,1,0,0,2,0,0,0,0,0,7,7,0,0,35,0.857142857,0,1,903,0,2
26,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,14,0.142857143,0,0,2063,0,1
129,54,1,5,1,3,5,1,0.15503876,0,1,1,3,17,17,0,51,1,0,1,3992,1,0
42,34,0,2,0,0,3,0,0.119047619,0.147058824,0,0,6,7,0,0,23,1,0,1,808,1,2
52,19,0,2,0,0,4,1,0.038461538,0,0,0,3,11,10,0,206,0.59223301,0,1,6673,1,5
27,19,0,2,0,0,3,1,0.037037037,0.052631579,0,0,3,11,0,0,12,0.5,0,0,1846,0,1
43,14,0,3,0,0,5,0,0.139534884,0,0,0,2,8,6,0,291,0.951890034,0,1,7159,0,3
28,20,0,2,0,0,3,0,0,0,0,1,1,8,0,0,174,0.103448276,0,1,7297,0,5
97,21,0,3,0,0,7,1,0.041237113,0,0,1,3,13,10,1,0,0,1,1,7969,1,5
28,20,0,2,0,0,3,0,0,0,0,0,7,9,0,0,11,0,0,1,2634,0,2
27,19,0,2,0,0,3,1,0,0,0,0,3,11,0,0,156,0.083333333,0,1,1617,0,1
35,19,0,3,0,0,3,0,0,0,0,0,5,9,4,0,45,0.444444444,0,1,674,1,0
62,19,0,2,0,0,4,1,0,0,0,0,3,11,10,0,197,0.847715736,0,1,8683,0,5
127,50,1,4,1,3,4,0,0.188976378,0,1,1,3,17,17,0,4,1,0,1,4003,1,0
29,22,0,2,0,0,2,0,0.068965517,0.090909091,0,0,3,15,0,0,12,0,0,1,7359,1,1
33,16,0,2,0,0,4,1,0,0,0,0,3,9,8,0,2,0,0,1,4001,1,5
72,17,0,3,1,2,5,1,0.083333333,0,0,0,3,9,6,1,174,0.965517241,0,0,6344,0,5
33,25,0,2,0,0,2,1,0,0,0,0,3,17,0,0,235,0.94893617,0,0,4180,0,2
40,18,0,2,0,0,4,1,0,0,0,0,3,10,7,0,130,0.784615385,0,0,9202,0,6
61,42,0,5,0,0,3,0,0.016393443,0.023809524,0,0,1,9,7,0,21,0.19047619,0,1,5616,1,5
51,32,0,2,0,0,5,1,0,0,0,0,3,24,7,0,139,0.28057554,0,1,3727,0,4
44,10,0,1,0,0,3,0,0,0,0,0,6,8,8,0,102,0.862745098,0,0,9486,0,6
259,12,0,2,0,0,4,0,0.11969112,0,0,0,2,231,231,0,6,0.666666667,0,1,4967,1,1
57,21,0,2,0,0,7,1,0,0,0,0,3,14,9,0,48,0.708333333,0,1,2736,1,0
31,22,0,2,0,0,3,1,0,0,0,0,3,14,0,0,37,0.864864865,1,1,1259,0,3
47,15,0,3,0,0,5,0,0,0,0,0,8,8,7,0,30,1,0,1,-1,1,0
93,26,0,3,0,0,5,0,0,0,0,0,11,11,9,0,65,0.707692308,0,1,2230,0,4
49,18,0,2,0,0,4,1,0,0,0,0,3,10,9,0,96,0.864583333,0,0,9201,0,6
22,13,0,2,0,0,3,1,0,0,0,0,3,6,0,0,373,0.983914209,0,0,-1,0,5
45,21,0,2,0,0,4,1,0,0,0,0,3,13,10,0,96,0.96875,0,0,-1,0,5
105,29,0,2,1,1,6,0,0.095238095,0,0,1,2,46,46,2,26,0.115384615,0,1,8019,1,4
109,21,0,4,1,1,4,0,0.064220183,0,0,0,4,47,47,1,81,0.456790123,0,1,14,0,0
40,33,0,2,0,0,2,1,0,0,0,0,3,25,0,0,3,1,1,1,4274,0,2
24,5,0,1,0,0,3,0,0.208333333,0,0,0,2,11,11,1,76,0.486842105,0,1,-1,1,5
37,17,0,2,0,0,5,1,0,0,0,0,3,9,5,0,80,0.4625,0,0,852,1,2
152,13,0,2,0,0,3,1,0,0,0,0,3,11,11,0,17,0,0,0,7422,1,7
124,46,1,5,1,3,5,1,0.177419355,0,1,0,3,17,17,0,51,1,0,1,3993,1,0
35,15,0,2,0,0,3,1,0.114285714,0.266666667,0,0,3,12,12,0,17,0.470588235,0,1,6951,1,2
126,50,1,4,1,3,4,0,0.19047619,0,1,1,3,17,17,0,51,1,0,1,3993,1,0
51,24,0,3,0,0,5,0,0.137254902,0.041666667,0,0,8,12,4,0,77,0.103896104,0,1,5440,1,2
126,61,1,3,1,1,3,0,0.373015873,0.426229508,0,0,4,32,32,0,51,0.588235294,0,1,1656,1,0
49,25,0,2,0,0,3,1,0,0,0,0,3,17,16,0,201,0.860696517,0,1,6256,0,6
46,17,0,2,0,0,4,1,0,0,0,1,3,11,11,0,51,0.549019608,0,1,2879,0,4
31,16,0,2,0,0,3,1,0,0,0,0,3,8,6,0,127,0.354330709,0,0,8520,0,10
45,15,0,2,0,0,4,1,0,0,0,0,3,7,7,0,66,0.848484848,0,0,8831,0,6
36,27,0,2,0,0,3,0,0,0,0,0,9,13,0,0,135,0.459259259,0,1,7449,0,8
56,29,0,2,0,0,4,0,0.089285714,0,0,0,6,10,7,0,79,0.746835443,0,1,3232,1,4
54,19,0,2,0,0,4,1,0.037037037,0,0,0,3,11,10,0,208,0.596153846,0,1,6672,1,5
76,50,1,4,0,0,4,0,0.118421053,0,1,1,3,15,15,0,51,1,0,1,3993,1,0
29,20,0,2,0,0,3,1,0,0,0,0,3,12,0,0,18,0.666666667,0,1,1991,0,2
70,16,0,2,0,0,6,0,0.057142857,0,0,1,5,20,20,0,1,0,0,0,8348,1,10
22,14,1,3,0,0,3,0,0.5,0.785714286,1,0,2,3,3,0,34,0.970588235,0,1,-1,0,0
46,38,0,2,0,0,3,0,0,0,0,0,6,27,0,0,17,0.470588235,0,1,5230,0,7
53,15,0,2,0,0,3,1,0,0,0,0,3,10,10,0,247,0.886639676,0,0,5883,0,6
105,20,0,5,0,0,10,1,0.00952381,0,0,0,3,12,10,1,74,0.445945946,0,1,4097,1,3
64,18,1,2,1,1,6,0,0.203125,0,0,0,6,7,7,0,1,1,1,1,7685,0,5
29,20,0,2,0,0,3,1,0,0,0,0,3,12,0,0,529,0.952741021,0,1,3097,0,4
47,18,0,3,0,0,4,1,0,0,0,0,3,10,8,0,50,1,0,1,7403,0,6
126,61,1,3,1,1,3,0,0.30952381,0.327868852,0,0,4,32,32,0,37,0,0,1,1658,1,0
37,28,0,2,0,0,3,0,0,0,0,0,9,14,0,0,71,0.295774648,0,1,7448,0,8
42,20,0,2,0,0,5,1,0,0,0,0,3,12,7,0,144,0.986111111,0,1,9247,0,6
15,8,0,1,0,0,2,0,0,0,0,0,5,5,0,0,228,0.745614035,0,0,1617,0,0
44,13,1,3,0,0,4,1,0.159090909,0,0,0,3,12,12,0,0,0,1,1,2595,0,4
71,23,0,3,0,0,4,1,0,0,0,1,3,8,8,1,0,0,1,1,8705,0,4
72,25,0,2,1,1,5,0,0.027777778,0,0,0,21,21,16,0,41,0.780487805,0,1,6028,1,1
48,24,0,3,0,0,4,1,0,0,0,0,3,16,5,1,141,0.85106383,0,1,8125,1,5
29,22,0,2,0,0,2,0,0.068965517,0.090909091,0,0,3,7,0,0,169,0.875739645,0,1,5200,0,5
71,17,1,2,0,0,5,0,0.211267606,0,0,0,2,24,24,0,269,0.602230483,0,1,6693,0,7
32,24,0,2,0,0,3,0,0.03125,0.041666667,0,0,8,11,0,0,102,0.362745098,0,1,7299,0,5
59,18,1,2,0,0,4,0,0.389830508,0.222222222,0,0,5,32,32,0,0,0,1,1,4942,1,0
55,28,0,2,0,0,3,0,0,0,0,0,11,12,12,1,1,1,0,1,5257,1,2
26,17,0,2,0,0,3,1,0,0,0,0,3,10,0,0,14,0.5,0,1,1341,0,0
32,12,0,2,0,0,5,0,0,0,0,0,6,6,5,1,0,0,1,1,6036,1,2
34,26,0,2,0,0,3,1,0,0,0,0,3,18,0,0,84,0.357142857,0,1,3876,0,4
115,12,1,3,0,0,5,0,0.156521739,0,0,0,6,14,14,0,54,0.87037037,0,0,134,1,2
33,14,0,2,0,0,3,0,0.151515152,0.214285714,0,0,3,10,10,0,0,0,1,1,1954,1,3
74,20,0,3,0,0,4,1,0.067567568,0,0,0,3,14,14,1,75,0.533333333,0,1,8350,0,6
77,23,1,1,0,0,5,0,0.181818182,0,0,0,19,32,32,0,30,0.966666667,0,1,5767,1,2
18,11,0,1,0,0,2,0,0,0,0,0,8,8,0,0,184,0.967391304,0,1,4174,0,3
62,22,0,2,0,0,5,1,0.048387097,0.136363636,0,1,3,14,9,0,154,0.987012987,0,1,7881,0,5
56,17,0,2,0,0,4,1,0,0,0,0,3,9,9,0,9,0.555555556,0,1,6400,1,5
53,44,1,4,0,0,3,0,0.169811321,0.204545455,1,0,1,11,0,0,0,0,1,1,5627,1,5
27,15,0,1,0,0,3,0,0,0,0,0,10,10,4,0,164,0.835365854,0,1,6879,0,5
84,59,0,8,0,0,4,1,0.047619048,0.06779661,0,0,3,16,6,1,0,0,1,1,8427,1,2
56,18,0,1,0,0,7,0,0,0,0,1,14,14,7,3,17,0.647058824,0,0,1396,1,0
552,25,1,5,1,10,5,0,0.358695652,0,0,0,5,64,64,1,12,0.333333333,0,1,6588,1,4
110,13,0,2,0,0,6,1,0.054545455,0,0,0,3,9,9,0,120,0.733333333,0,0,10106,0,8
102,15,1,1,0,0,9,0,0.156862745,0,0,1,11,32,32,3,88,0.897727273,0,1,2046,1,0
32,24,0,2,0,0,3,1,0,0,0,0,3,16,0,0,157,0.955414013,0,1,2447,0,3
99,30,0,4,0,0,5,0,0.101010101,0,0,0,5,12,12,0,0,0,1,1,7446,1,8
19,10,0,2,0,0,3,1,0,0,0,0,3,3,0,0,160,0.5375,0,0,9557,0,5
34,13,0,2,1,1,3,0,0.088235294,0,0,0,9,9,3,0,51,0.960784314,0,1,3895,0,4
103,18,0,2,0,0,5,1,0.067961165,0,0,0,3,12,12,0,115,0.686956522,0,1,2660,0,5
45,8,0,1,1,1,5,0,0.133333333,0,0,0,4,10,10,0,0,0,1,1,3783,1,2
31,24,0,2,0,0,2,0,0.032258065,0.041666667,0,0,8,11,0,0,14,0.071428571,0,1,7295,0,5
24,15,0,2,0,0,3,1,0,0,0,0,3,7,0,0,321,0.99376947,0,1,2175,0,4
76,31,0,3,1,1,5,0,0.092105263,0,0,1,24,24,8,2,11,1,0,1,-1,1,0
393,12,1,24,2,10,21,1,0.040712468,0.75,1,0,1,10,10,3,21,0.428571429,0,1,-1,1,0
45,17,0,1,0,0,3,0,0,0,0,1,6,11,11,0,32,0.8125,0,1,2851,0,2
36,28,0,2,0,0,3,0,0,0,0,1,7,8,0,0,112,1,0,1,3433,0,2
409,25,1,3,1,1,4,0,0.202933985,0.32,0,0,2,64,64,0,4,0.25,0,1,4112,1,4
76,68,0,7,0,0,3,0,0.144736842,0.161764706,0,0,2,11,0,1,0,0,0,1,2961,1,1
24,17,0,2,0,0,2,0,0,0,0,0,6,7,0,0,13,1,0,1,2695,0,4
49,15,0,2,0,0,7,1,0,0,0,0,3,9,9,1,56,0.892857143,0,1,8501,0,5
40,13,0,4,0,0,5,0,0.125,0,0,0,2,8,8,0,0,0,1,1,-1,1,5
29,20,0,2,0,0,3,1,0,0,0,0,3,12,0,0,54,0.703703704,0,1,2872,0,3
22,15,0,2,0,0,2,0,0,0,0,0,3,8,0,0,12,0,0,1,7446,1,0
34,15,0,1,0,0,4,0,0,0,0,0,11,11,9,0,201,0.970149254,0,1,7655,0,7
121,57,1,2,1,3,4,0,0.140495868,0.122807018,0,0,4,18,15,2,45,1,0,1,101,1,0
64,10,0,3,0,0,6,1,0,0,0,1,3,12,12,0,53,0.867924528,0,1,-1,1,7
38,29,0,2,0,0,3,1,0,0,0,0,3,21,0,0,51,0.843137255,0,1,2689,0,4
25,12,0,1,0,0,3,0,0.16,0.083333333,0,0,9,9,0,0,20,0.45,0,0,2063,1,3
50,20,0,2,0,0,4,0,0,0,0,1,16,16,7,2,56,0.660714286,0,1,2193,1,0
89,16,0,2,0,0,11,1,0,0,0,1,3,9,9,6,13,1,0,1,2255,1,3
58,28,0,2,0,0,4,0,0,0,0,0,10,13,10,0,98,0.632653061,0,1,7616,0,5
